id,Birth date,Native city,Gender,Wave id,Level,Heard about school from,Life status,day_00,day_01,day_02,day_03,day_04,day_05,day_06,day_07,day_08,day_09,day_10,day_11,day_12,day_13,evalexpr,match_n_match,bsq,rush_00,rush_01,rush_02,exam_00,exam_01,exam_02,exam_final,Contract termination date,Memory entrance game,Logic entrance game,contract_status
1693805718,1999-09-24,Санкт-Петербург,female,2,6.658333333333333,facebook_ads,work,40,0,0,5,15,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,6,18,,8,12,1
749477794,1988-07-15,Хабаровск,male,1,8.733766233766234,,,0,,0,0,50,5,20,0,0,0,50,5,35,0,5,60,0,0,0,0,95,80,80,45,,9,10,1
1481694103,2000-07-07,Владивосток,male,3,4.2994652406417115,from_parents,study,10,20,-42,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,28,36,,9,12,1
612418509,1997-05-12,Пермь,male,3,5.665094339622642,other,study,30,30,0,80,0,1,20,20,0,0,92,21,0,30,45,100,0,120,0,0,75,38,75,31,,7,11,1
28760692,1997-07-07,Оренбург,male,3,4.780748663101605,vk_ads,study,20,0,0,10,60,10,100,0,0,6,50,13,20,50,0,100,0,120,,,0,64,32,40,,8,11,1
197129869,2000-09-25,Ставрополь,female,3,4.39572192513369,from_21_student,study,20,0,0,12,20,7,70,20,0,0,20,13,0,10,0,100,0,0,0,0,0,0,27,27,,8,6,1
1741924609,1999-11-21,,male,3,4.117647058823529,from_21_student,study,30,0,0,25,0,3,0,25,0,26,,9,35,20,0,0,0,120,96,0,0,0,43,40,,8,15,1
2029827559,1997-01-05,Санкт-Петербург,male,2,6.425,other,other,30,0,0,50,10,1,70,10,0,0,50,5,35,40,0,60,100,120,0,,40,43,80,36,,10,12,1
386567871,1994-05-23,Хабаровск,male,3,4.588235294117647,vk_ads,work,70,,0,60,0,1,100,0,0,0,47,15,35,20,0,0,0,120,0,0,0,43,38,22,,9,14,1
908175722,1998-11-17,Казань,male,3,5.8915094339622645,from_friends,study,20,0,80,65,30,5,100,0,20,26,50,21,35,40,0,100,0,120,0,0,80,43,43,35,,9,16,1
1543080425,1995-11-07,Москва,female,3,4.647058823529412,other,study,10,0,0,5,20,1,100,-42,0,27,30,33,35,60,0,53,0,124,0,0,0,64,80,45,,9,12,1
1540181803,1995-09-21,Москва,female,1,5.90566037735849,,,65,,0,30,50,1,20,35,0,19,10,25,0,10,100,100,0,10,0,0,80,48,64,40,,10,20,0
67682083,1996-10-26,Zheleznodorozhniy,female,1,9.30945558739255,,,100,100,35,0,0,46,70,0,0,21,50,25,0,0,0,100,0,120,0,,40,16,22,36,,8,6,1
1513919718,1988-12-12,Москва,female,3,4.0,google_ads,other,10,,20,0,10,7,0,0,0,0,0,0,0,0,0,0,0,120,0,0,60,0,64,45,,8,10,1
1062450770,1997-02-18,Санкт-Петербург,male,2,9.232091690544413,from_parents,work,20,0,65,65,10,5,,10,0,21,30,17,27,55,0,0,0,0,80,0,0,38,70,0,,7,15,1
283566585,1998-01-05,Долгопрудный,male,1,7.3161764705882355,,,0,,65,80,0,5,20,0,0,0,40,21,0,0,0,,0,120,0,0,75,32,54,36,,11,7,1
637381402,1998-07-03,Кириши,male,3,4.0,from_parents,other,10,0,25,0,5,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,18,,7,7,1
820792178,1988-10-31,Москва,male,1,7.1286764705882355,,,100,,80,65,50,5,100,20,0,32,40,21,0,0,100,100,0,120,80,0,65,59,75,31,2019-11-21T21:00:00+03:00,8,16,0
1766670965,1993-10-12,Москва,male,1,8.866883116883116,,,75,0,0,65,50,76,50,20,1,0,0,21,10,70,100,100,0,10,100,0,100,80,100,90,,8,16,1
1330005333,1999-07-17,Москва,female,1,6.45,,,0,0,0,0,60,0,70,0,0,6,50,0,0,,100,0,50,,,,70,75,0,45,,9,14,0
242350108,1996-03-15,д. Кяростров,male,3,4.048128342245989,from_friends,study,20,,0,30,10,1,70,40,0,0,50,2,0,0,0,0,0,120,0,0,0,0,48,36,,9,12,1
1549270444,1988-09-26,Москва,male,4,1.7109375,other,other,60,0,20,25,15,0,0,5,0,1,40,5,10,0,0,0,0,0,0,0,0,17,16,36,,7,12,1
349132433,1991-10-30,Москва,female,1,3.327272727272727,vk_ads,other,50,,0,30,10,7,0,0,0,22,20,0,0,0,25,100,0,120,0,0,25,16,11,13,2019-10-07T21:00:00+03:00,9,19,1
943477827,1988-04-23,Москва,male,1,7.110294117647059,,,100,,65,45,0,10,20,0,0,12,45,0,0,0,0,0,0,0,0,0,0,6,38,36,,9,14,1
12588941,2000-06-02,пос. Майский,male,1,7.345588235294118,,,10,0,0,25,5,0,0,0,0,0,15,0,0,30,0,,0,120,0,0,0,80,75,40,,9,17,1
1128933981,1998-09-17,Москва,male,2,5.75,from_friends,study,25,60,-42,40,85,1,20,0,20,6,20,5,17,0,0,60,0,120,0,0,20,48,59,36,,7,12,1
975397422,2001-01-28,Павлово,male,3,5.382075471698113,from_teachers,study,10,0,5,10,10,0,0,0,0,,0,5,10,0,,13,0,100,,0,0,80,65,35,,9,15,1
1761794003,1995-01-24,Чернь,male,3,4.267379679144385,other,other,17,,0,30,0,15,85,35,0,15,20,5,0,0,0,,0,0,0,0,0,16,6,36,,7,8,1
967283585,1988-03-05,Москва,male,1,6.091666666666667,,,95,,0,30,40,10,70,5,0,25,60,0,25,0,0,0,0,0,0,0,70,64,80,35,2019-11-14T21:00:00+03:00,8,7,1
684005305,1990-02-11,Московский,male,3,4.13903743315508,other,work,0,0,0,10,0,0,0,25,10,0,25,5,0,0,0,0,0,0,0,0,0,16,16,9,,8,7,1
597198744,1998-08-27,Москва,female,1,8.613636363636363,,,5,,50,0,5,0,70,30,0,29,0,25,0,0,100,0,0,60,0,0,0,27,44,27,,6,12,1
1928207977,2000-05-24,Ставрополь,male,4,6.533333333333333,from_friends,other,10,10,,62,10,60,50,40,10,9,40,25,-42,30,0,100,0,0,34,0,95,75,80,35,,7,13,1
1863236209,2000-03-24,Мытищи,male,1,8.840909090909092,,,0,,65,65,85,2,100,60,100,13,0,5,35,25,100,100,100,120,0,100,100,75,64,35,,16,9,1
804424109,1983-08-11,Зеленоград,female,3,4.267379679144385,other,work,0,,,,0,0,0,0,0,0,0,5,0,0,0,,0,120,,0,0,0,11,31,,8,12,1
1546442098,1992-12-02,Москва,female,3,4.106951871657754,from_friends,study,30,,0,40,20,15,70,25,0,9,30,13,0,20,0,0,0,120,0,0,0,0,32,27,,8,11,1
57761445,1995-06-01,Москва,male,2,6.6125,,,5,0,12,25,5,5,70,0,0,9,45,13,0,0,0,,0,100,0,0,55,27,54,18,,7,7,1
133997671,1993-12-26,Малгобек,male,3,4.016042780748663,other,other,30,,0,25,5,2,70,0,0,0,50,5,27,20,0,0,0,115,0,0,0,16,32,22,,7,12,1
1535994441,1992-04-27,Москва,male,1,3.672727272727273,other,other,30,10,20,0,20,5,0,0,0,0,0,5,0,0,0,100,0,5,0,0,0,32,27,18,2019-11-14T21:00:00+03:00,6,9,0
557649300,1999-12-01,Москва,male,2,8.292207792207792,other,work,0,,0,0,52,2,100,30,10,22,50,62,0,0,65,100,30,0,100,0,75,65,80,35,,8,20,1
793149592,1991-07-31,Москва,male,1,12.710629921259843,,,100,85,65,100,85,35,100,30,40,27,50,33,50,70,33,100,0,95,100,0,65,95,100,76,,9,12,1
1034195815,1993-02-21,Железнодорожный,male,1,8.944805194805195,,,27,20,0,30,,2,35,0,15,15,40,13,35,40,0,0,0,120,0,0,0,0,48,27,,8,7,1
2143907534,1995-11-06,Киров,male,3,4.106951871657754,other,work,40,,0,0,0,,20,0,0,0,50,0,0,40,0,0,0,0,0,0,0,64,38,40,,14,14,1
25810925,1996-04-18,Москва,male,1,7.367647058823529,,,47,20,0,50,15,20,70,0,0,0,30,0,0,0,0,100,0,60,0,0,60,32,32,27,,8,11,1
12519781,1994-04-15,Москва,male,1,8.844155844155845,,,42,,0,0,70,0,70,30,0,6,30,0,0,0,0,0,,0,80,,0,0,17,27,,7,11,1
2114045508,1992-12-15,Краснознаменск,female,2,9.578796561604584,,,10,0,50,65,0,10,20,20,100,0,50,21,-42,40,100,0,0,0,0,,95,64,80,53,,8,10,1
645913341,1999-08-03,Кулебаки,male,1,4.711229946524064,other,other,75,0,80,45,0,0,0,0,0,0,0,5,0,0,0,100,0,,0,0,80,43,75,31,2019-11-20T21:00:00+03:00,12,10,0
335686602,1980-10-23,Москва,female,3,4.342245989304812,other,work,10,10,0,5,5,10,0,0,0,10,45,5,0,10,0,0,0,120,0,0,55,32,43,31,,11,11,1
445179145,1985-12-30,Добрянка,male,3,4.877005347593583,yandex_ads,work,22,0,,-42,0,2,0,0,0,0,10,0,0,0,,0,,10,0,,70,59,64,45,,7,11,1
292863867,1998-01-17,Нижний Новгород,male,2,7.650735294117647,,,0,0,40,47,10,10,0,0,0,0,,25,35,40,0,0,0,0,0,,20,59,64,40,,8,15,1
130493745,1995-07-14,Москва,female,2,4.652406417112299,facebook_ads,study,5,0,10,12,0,0,0,0,0,20,20,2,0,0,0,,0,120,0,0,0,,7,18,,6,10,1
627568628,1992-11-27,Саратов,male,3,6.166666666666667,other,work,75,0,0,30,30,1,35,5,0,16,40,0,10,30,0,0,0,10,96,0,0,0,17,18,,8,8,1
1253740379,1996-09-03,Курск,male,1,9.667621776504298,other,other,5,0,10,7,25,15,70,0,0,0,10,0,20,0,,100,0,120,0,0,0,16,27,45,,7,7,1
505005489,1996-03-01,Москва,female,1,5.35377358490566,,,0,,50,5,85,0,50,0,0,26,0,5,0,20,100,100,0,120,80,0,0,11,27,36,,8,12,0
771880679,1959-09-20,Москва,male,3,5.8915094339622645,facebook_ads,other,0,0,-42,,0,0,,25,0,9,20,0,35,25,,0,0,120,96,75,0,32,64,40,,8,10,1
49860426,1994-10-01,Лобня,male,2,6.408333333333333,,,5,0,35,10,5,5,70,25,0,32,30,17,0,0,0,60,0,110,0,0,60,48,64,40,,10,11,1
485557452,1999-03-11,РП. ИНЖАВИНО,male,4,2.4827586206896552,other,study,30,0,0,30,25,5,20,30,0,6,40,0,0,0,0,0,0,120,0,0,0,22,48,36,,8,10,1
326237164,1998-11-25,Москва,female,2,2.1448275862068966,other,other,0,0,0,0,5,10,0,0,0,9,0,0,0,0,,,0,110,,,0,0,17,27,,8,10,1
542264557,1989-03-25,Пос. Внуковское д. Рассказовка ,male,3,7.4375,from_21_student,other,5,0,0,65,85,0,20,20,0,19,40,74,0,30,0,100,0,10,0,0,55,59,80,40,,8,16,1
2067295278,1998-02-15,Москва,male,1,13.246956521739131,,,0,60,60,80,10,0,20,10,0,16,0,5,0,0,0,100,0,95,0,100,0,75,59,45,,7,12,1
893812533,1976-11-10,Казань,male,3,4.192513368983957,facebook_ads,work,0,,0,2,0,15,0,0,0,0,0,33,10,15,0,0,0,,0,0,0,38,64,31,,7,7,1
659131366,1993-03-21,Красноярск,male,3,4.352941176470588,,,30,0,0,30,0,5,0,30,0,0,0,25,0,20,0,100,0,120,0,0,0,32,43,45,,8,10,1
1300217136,1992-07-17,Юбилейный,male,3,4.171122994652406,other,other,0,,0,57,10,0,0,0,0,6,0,5,0,40,,,0,0,0,,0,32,48,22,,7,12,1
2103296527,1990-09-07,Звенигород,male,2,7.033088235294118,other,other,0,,15,0,10,0,10,20,0,0,45,0,0,0,0,0,0,0,0,0,0,43,48,40,,8,10,1
376416022,1990-06-29,Вологда,male,1,7.055147058823529,,,0,20,65,25,10,3,70,-42,0,22,20,17,35,40,0,0,0,120,0,0,40,27,64,45,,10,12,1
2084741339,1998-10-07,Москва,male,3,4.839572192513369,vk_ads,other,10,,0,0,5,0,0,0,10,0,20,21,20,60,0,0,50,0,0,0,80,17,70,35,,8,18,1
2051983768,1998-12-10,Солнечногорск,male,3,4.614973262032086,vk_ads,study,30,20,10,45,5,10,70,0,0,25,50,21,35,30,0,100,0,0,0,,60,0,17,45,,9,10,1
1251301603,1985-10-12,Москва,female,3,5.872641509433962,other,work,10,0,0,0,10,0,85,0,10,0,50,21,0,30,0,100,100,0,0,0,0,22,70,40,,7,6,0
318686550,2000-07-12,Москва,male,3,4.374331550802139,from_parents,other,5,,0,40,5,0,20,0,40,0,30,5,0,0,0,100,0,105,0,,65,48,60,40,,8,12,0
340630232,1998-02-25,Москва,male,1,8.60064935064935,,,0,0,0,0,0,5,70,0,0,0,50,5,0,0,0,60,0,100,80,0,0,,48,0,,10,10,1
1928389969,1988-08-28,Москва,male,1,7.363970588235294,,,0,0,0,30,10,0,70,10,0,14,50,7,0,30,0,0,0,0,0,100,0,22,48,18,,7,10,1
627008459,1996-06-05,Москва,male,3,4.2994652406417115,facebook_ads,study,62,,20,5,5,1,0,25,-42,0,0,9,27,20,0,100,0,5,0,0,40,6,43,22,,6,13,1
428914584,1988-04-13,Томск,male,3,4.229946524064171,other,work,7,0,0,0,0,1,20,0,0,0,10,25,0,30,0,0,0,120,0,0,55,11,43,27,,8,6,1
1812293956,1987-08-24,Подольск,male,3,5.669811320754717,from_friends,work,10,32,5,25,70,0,0,10,0,0,0,9,0,0,0,0,0,120,0,,0,32,32,45,,7,10,1
1463953091,1993-04-09,Москва,male,2,6.3625,from_friends,work,30,,0,25,10,10,0,0,0,0,30,0,0,0,5,60,0,0,0,,20,0,43,35,,7,12,1
939456758,1997-03-11,Сургут,male,3,4.096256684491979,other,study,5,,0,90,0,3,0,20,20,15,0,5,-42,0,0,0,0,0,0,0,65,75,75,72,,7,14,1
1149958962,1993-08-03,Москва,male,1,9.759312320916905,,,85,50,50,45,10,3,0,0,0,15,20,21,17,30,0,0,0,120,0,100,50,48,59,45,,7,9,1
7451334,1989-02-02,Красногорск,female,1,11.966517857142858,,,92,,35,50,10,10,20,30,40,43,20,5,27,0,0,60,0,120,0,0,60,43,80,40,,8,11,1
680519012,1986-02-04,Северск,female,3,1.8203125,from_friends,work,22,,10,0,5,0,20,0,0,0,0,17,-42,0,0,0,0,120,0,,0,48,43,45,2019-09-19T21:00:00+03:00,7,7,1
2132614409,1993-04-12,Москва,male,4,2.606896551724138,other,work,10,0,0,25,10,5,0,0,0,0,40,5,35,40,0,0,0,0,0,0,45,22,80,31,,9,14,1
1348303633,1998-05-18,Краснознаменск,female,2,6.495833333333334,from_21_student,study,5,,0,15,40,1,0,-42,0,0,0,5,0,10,0,100,0,0,0,0,0,27,49,31,,8,17,1
691716687,2001-11-29,Минеральные Воды,male,4,5.018867924528302,from_21_student,study,10,0,10,40,20,2,0,60,1,23,20,0,35,30,100,0,0,120,0,0,0,17,44,26,,15,16,1
1353377198,1993-05-26,Moscow,female,1,8.62987012987013,,,0,,0,30,40,10,100,20,0,19,20,46,0,0,50,100,0,120,0,0,100,80,65,72,,7,15,1
63777762,1990-03-13,Москва,male,2,5.278301886792453,,,67,0,0,25,60,0,20,0,0,12,50,9,0,30,0,100,0,120,0,0,0,64,32,40,,8,13,1
318506081,1997-02-25,Красногорск,male,3,9.859598853868194,vk_ads,other,40,0,0,57,0,35,100,20,20,21,65,5,0,70,68,0,0,120,0,100,0,64,80,85,,9,14,1
1602455043,1989-02-04,Казань,male,2,2.6482758620689655,,,0,,0,20,50,10,20,0,0,15,0,4,0,0,0,0,0,0,0,,0,0,48,36,,8,12,1
869490674,2000-12-08,Москва,male,1,5.306603773584905,,,100,10,35,30,65,10,70,0,0,0,50,0,0,0,0,0,0,95,0,0,75,32,65,27,,7,10,0
2051023730,1993-10-16,Дзержинский,male,2,8.821428571428571,vk_ads,work,62,0,0,5,0,5,70,0,0,0,20,33,17,,0,53,0,120,,0,55,48,43,35,,8,15,1
148328466,1995-05-16,деревня Сапроново,male,2,7.724264705882353,from_friends,work,92,0,80,80,85,70,100,40,0,21,55,5,0,60,100,100,0,0,0,,0,75,80,45,,10,20,1
1875497542,1997-01-13,пос. Пруды,male,3,4.026737967914438,vk_ads,study,0,0,0,65,40,0,0,0,0,0,0,17,10,0,0,,0,0,0,0,0,32,0,45,,7,16,1
722217728,2000-07-25,Москва,female,3,4.128342245989304,vk_ads,study,40,0,0,10,0,7,20,10,0,0,17,25,35,30,0,100,0,120,0,,0,16,22,36,,7,13,1
735781652,1997-09-12,Москва,male,1,7.768382352941177,,,82,40,40,65,0,1,20,60,20,22,50,13,0,0,0,60,-42,100,0,0,80,33,64,40,,10,16,1
1071385738,1995-09-19,Архангельск,male,3,2.7379310344827585,other,work,50,0,15,0,0,10,25,15,0,0,30,17,0,0,0,100,0,0,80,0,0,11,0,18,2020-02-03T21:00:00+03:00,7,10,0
129718471,1991-11-08,Moscow,male,1,6.729166666666667,facebook_ads,other,0,,0,0,50,15,0,0,0,0,35,0,0,0,0,0,0,120,0,0,55,16,22,22,2019-11-14T21:00:00+03:00,8,10,0
482440392,1995-01-29,Москва,male,1,4.74331550802139,vk_ads,other,100,,0,10,10,20,100,20,1,45,50,0,20,0,0,100,0,120,0,,0,43,43,27,2019-11-17T21:00:00+03:00,8,10,0
1624900919,1991-07-01, Москва,male,2,8.512987012987013,other,study,20,,0,30,20,5,0,0,0,13,10,21,10,,0,0,0,0,0,0,15,17,32,18,,9,7,1
160206734,1995-06-20,Йошкар-Ола,female,2,5.6415094339622645,from_friends,work,57,0,50,30,50,1,100,0,0,19,20,5,0,40,65,0,0,120,0,,100,75,70,58,,9,14,1
1797568647,1997-06-09,Москва,male,1,7.169117647058823,,,0,,80,80,0,1,0,0,0,0,0,0,35,0,0,0,13,120,0,0,0,27,48,31,,6,7,1
936304133,1989-10-17,пос. Калининец,male,1,8.21103896103896,,,45,,0,10,45,0,0,0,0,0,30,0,0,0,0,0,0,,0,,50,48,27,36,,7,10,1
1850881762,1996-12-18,Москва,male,1,2.282758620689655,,,82,85,10,5,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,50,16,12,31,,9,15,0
1469147139,2001-02-20,Москва,male,2,9.29512893982808,vk_ads,study,0,,0,0,0,5,20,10,20,13,40,0,35,60,0,0,0,0,0,0,75,49,60,35,,8,10,1
188991967,1989-07-24,Дзержинский,male,1,0.9646017699115044,,,5,,0,27,0,0,0,0,0,22,10,0,0,0,0,0,0,115,0,0,55,0,16,22,,8,12,0
259675456,1993-08-30,Москва,male,2,7.198529411764706,other,other,30,,0,65,0,1,70,0,0,0,50,19,27,20,0,60,0,120,0,0,80,32,80,45,,8,14,1
678618288,1999-09-15,Москва,male,2,5.179245283018868,vk_ads,study,50,0,50,5,10,1,7,0,0,0,20,21,0,40,80,0,0,0,0,,65,64,100,67,,9,15,1
251917199,1997-07-03,Санкт-Петербург,male,3,4.096256684491979,,,10,15,10,5,0,2,0,10,0,0,25,0,0,0,0,,0,0,0,0,20,0,16,9,,8,13,1
1282095356,1998-04-20,Moscow,male,1,8.558441558441558,,,85,0,30,0,0,0,0,0,1,12,0,0,50,0,90,0,0,60,0,0,65,70,64,54,,10,15,1
325734294,1997-10-25,Москва,male,2,9.034383954154729,other,other,0,,0,50,0,2,0,0,0,24,40,0,0,0,0,60,0,0,0,,0,22,27,27,,7,14,1
680463055,1997-05-12,Липецк,male,3,4.0855614973262036,from_friends,study,20,0,0,45,0,,20,25,0,0,,9,35,25,0,100,0,0,0,0,0,43,11,31,,10,14,1
1192145110,1996-12-10,Омск,male,2,3.496969696969697,other,work,85,40,0,15,5,50,20,0,0,0,0,5,0,30,0,,-42,0,,0,70,48,59,40,,9,8,1
360437260,1992-05-07,Самара,female,3,4.7272727272727275,yandex_ads,work,30,40,0,10,20,2,0,,0,0,30,0,10,0,0,0,0,0,96,0,0,0,32,27,,8,12,1
1965144280,1992-03-25,Самара,male,3,3.2848484848484847,from_friends,work,22,0,0,5,15,2,42,30,,17,10,17,20,10,100,60,0,0,0,0,0,16,16,13,,8,7,1
2028906747,1998-05-09,Новочеркасск,female,3,4.267379679144385,from_parents,study,30,0,0,10,50,5,35,20,0,10,,0,0,0,0,60,0,0,0,0,0,32,48,26,,8,7,1
2090349763,2000-05-06,Москва,male,3,3.6424242424242426,from_friends,study,75,0,0,5,10,3,20,10,0,4,50,0,0,10,100,0,0,100,0,0,60,0,16,26,,8,18,1
1823485468,1997-06-05,Москва,male,2,7.040441176470588,other,study,10,0,57,5,50,0,70,15,0,0,40,,0,10,100,60,0,0,0,,0,0,32,0,,8,14,1
581134339,1989-12-20,Москва,male,1,8.142857142857142,,,70,,0,0,20,5,0,0,0,15,0,0,0,0,0,60,0,0,0,,55,22,27,31,,7,11,1
369209017,1998-03-21,Москва,male,2,7.084558823529412,vk_ads,study,5,,0,65,0,1,20,0,0,0,0,5,0,40,0,100,0,0,0,0,0,38,43,40,,9,13,1
1215692536,1996-04-18,Москва,male,1,6.058333333333334,,,100,0,0,50,0,5,100,0,0,0,60,0,17,0,70,100,0,10,80,0,60,64,65,31,,8,20,0
985034994,1991-11-11,Москва,male,1,7.275735294117647,,,0,,0,0,15,0,0,0,0,0,20,5,27,0,0,0,0,120,0,0,0,32,59,40,,8,10,1
531709435,1996-12-14,Балашиха,female,1,8.558441558441558,,,10,,0,0,30,10,35,5,0,0,0,0,0,0,0,60,0,0,0,0,0,32,0,27,,6,10,1
761018878,1993-04-01, Москва,male,3,4.026737967914438,from_friends,work,10,0,0,0,0,5,0,0,0,0,0,0,0,0,0,,0,120,,0,15,32,48,36,,12,7,1
31681014,2000-02-12,Москва,female,2,5.415094339622642,from_friends,study,45,,0,25,5,0,0,10,0,0,37,0,0,10,0,0,0,0,0,0,0,16,27,22,,7,7,1
2034341489,1997-07-28,Ковров,male,1,7.7536764705882355,,,50,,0,30,20,0,50,30,0,10,17,25,0,0,100,60,0,0,0,0,55,16,27,27,,8,11,1
1090261736,1995-07-30,Кольчугино,male,1,5.004716981132075,other,other,30,,0,5,50,2,20,40,0,18,50,31,35,0,0,73,0,120,0,0,75,75,75,40,2019-07-01T21:00:00+03:00,9,14,1
1698520748,1988-06-03,Омск,male,3,5.009433962264151,vk_ads,other,5,0,0,15,0,1,0,0,10,18,0,33,27,40,0,60,0,10,0,0,0,0,33,36,,8,7,1
538092065,2000-08-11,Рп. Ильинский,female,3,4.224598930481283,,,10,0,0,45,0,1,20,0,0,31,40,25,35,40,0,0,0,0,0,75,70,59,75,35,,7,18,1
659698938,1994-03-10,Казань,male,2,5.226415094339623,other,work,0,0,0,2,10,0,,,0,15,0,,0,10,,0,0,0,,0,0,0,17,27,,8,9,1
101981505,1996-10-04,Самара,male,3,4.336898395721925,from_21_student,study,10,0,0,40,20,5,35,40,0,23,55,33,0,35,0,100,0,0,0,0,0,22,59,45,,6,10,1
311204229,1995-08-16,Москва,male,3,4.160427807486631,,,10,0,0,10,80,10,0,30,0,24,40,21,35,10,0,0,0,0,0,0,75,80,54,36,,7,11,1
1286796358,2000-03-29,Москва,female,2,8.724025974025974,from_friends,study,0,,0,40,10,10,0,0,0,3,20,21,10,0,0,,30,0,0,,0,0,17,18,,8,12,1
2026063616,1996-11-22,Санкт-Петербург,male,1,8.53896103896104,,,70,,80,80,60,1,85,0,100,29,95,42,35,50,0,0,0,,0,0,0,70,80,72,,7,15,1
1550487280,2000-10-19,Москва,female,3,4.336898395721925,from_friends,work,12,0,17,15,10,3,20,0,0,17,45,0,10,0,0,,0,,0,0,0,0,27,22,,8,9,1
1473142262,1996-04-21,Москва,male,2,4.267379679144385,,,5,20,0,,15,2,0,-42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,22,,7,10,1
763031171,1994-01-29,Молоковское,male,3,6.75,from_21_student,work,30,0,0,10,10,76,0,60,1,24,70,91,35,40,80,100,0,120,80,0,80,54,65,36,,8,10,1
1640034760,2000-12-05,Ростов-на-Дону,female,3,4.721925133689839,from_friends,study,10,0,10,25,0,20,60,40,0,7,40,29,20,40,100,100,,0,0,0,0,0,16,18,,11,16,0
1111602075,1999-09-19,Ош,female,1,2.9586206896551723,from_teachers,work,5,,0,0,10,0,20,0,0,0,0,0,0,0,0,60,0,60,0,,100,6,38,40,2019-11-18T21:00:00+03:00,10,14,0
1735829272,1997-03-31,Москва,male,3,4.160427807486631,facebook_ads,study,30,,0,27,60,15,20,30,0,0,0,9,0,0,0,0,null,120,0,0,0,16,27,27,,8,12,1
517230009,1998-08-11,Йошкар-Ола,male,3,6.266666666666667,other,study,92,70,65,57,10,35,100,10,0,10,40,21,35,20,100,0,0,10,0,0,80,59,75,40,,10,17,1
70958207,1999-07-31,Альметьевск,male,3,7.319852941176471,google_ads,study,20,0,35,35,0,1,70,25,0,29,40,0,35,35,0,66,0,120,0,0,75,32,44,36,,7,13,1
741160964,1990-03-08,Moscow,male,1,11.435267857142858,,,0,0,50,10,10,50,100,10,35,34,55,42,35,25,0,0,0,120,0,0,90,64,59,45,,9,11,1
1287169348,1993-06-18,Санкт-Петербург,male,2,3.381818181818182,facebook_ads,work,52,20,35,7,10,15,0,25,0,0,40,0,0,0,0,0,0,120,,0,60,38,59,36,,8,10,1
1852455605,2000-07-28,Ростов-на-Дону,male,3,9.200573065902578,from_21_student,study,10,0,80,100,67,20,100,20,40,34,100,21,35,40,0,100,100,100,0,0,75,64,80,76,,6,17,1
3439029,1999-11-24,Великий Новгород,female,2,4.973262032085562,from_friends,other,15,0,0,5,0,1,0,0,0,0,10,5,0,0,0,0,10,0,0,,70,43,0,35,,8,13,1
1965185581,1994-03-24,Москва,male,1,5.216981132075472,google_ads,work,72,,0,10,60,17,0,10,40,0,50,0,35,50,0,0,0,120,,0,100,80,49,58,2019-11-26T21:00:00+03:00,7,12,0
575569007,1998-10-01,Пермь,male,3,4.074866310160428,google_ads,other,2,0,15,25,0,10,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,32,23,18,,9,11,1
1321954561,1999-05-09,Москва,male,2,9.002865329512893,,,0,,0,30,30,1,100,10,0,15,40,33,0,40,0,100,0,120,0,0,0,22,44,45,,8,12,1
224494865,1992-04-17,Москва,male,2,3.9696969696969697,,,30,0,0,2,10,0,0,0,0,0,50,33,20,0,0,,0,0,,0,90,64,80,40,,8,12,1
2103911923,1979-10-07,Санкт-Петербург,male,4,6.125,from_friends,work,0,27,0,10,0,1,20,40,5,0,40,5,20,20,100,0,100,120,0,0,0,48,80,45,,9,15,1
2129442006,1995-11-29,Дер.Варечки,male,3,5.811320754716981,,,10,,50,5,80,2,100,40,0,15,40,21,0,30,0,0,100,120,0,0,0,0,65,45,,9,15,0
1716817587,1998-10-09,Тула,female,3,5.2924528301886795,vk_ads,study,0,0,0,5,10,2,0,0,0,0,20,33,0,40,0,,0,0,,0,0,11,43,22,,7,7,1
962903617,1986-05-03,Щелково,male,3,4.112299465240642,other,work,0,0,0,22,0,10,,0,0,0,,0,0,0,0,0,0,115,,0,0,11,0,13,,7,10,1
84327127,1998-11-18,Мытищи,male,2,4.037433155080214,other,study,0,0,0,0,20,0,0,,0,0,10,0,0,,0,,0,0,,,0,0,16,18,,7,11,1
2094300116,2000-01-04,Москва,male,1,9.406876790830946,,,30,,0,72,5,1,0,60,0,24,50,5,35,40,100,100,0,5,0,75,45,33,32,36,,7,10,1
1645075282,1983-07-04,Москва,male,3,8.334415584415584,vk_ads,work,10,0,80,100,100,20,20,30,1,24,20,21,0,40,0,100,0,120,80,110,100,64,95,58,,12,15,1
2075793096,1997-09-25,Черемхово,male,3,4.101604278074866,other,work,10,,0,10,5,0,0,0,0,0,0,9,0,0,,100,0,0,0,,0,16,0,18,,8,10,1
1982718957,1998-03-22,р.п.Ржавки,male,1,7.389705882352941,,,20,,0,25,10,1,35,0,0,19,10,8,0,0,0,,0,100,80,0,35,,32,13,,7,10,1
1053759800,2001-04-10,г. Домодедово,male,3,4.021390374331551,,,30,0,35,5,20,7,20,30,0,0,,5,0,15,0,0,0,0,0,0,55,32,27,26,,7,11,1
